po_id,po_line_id,sku,ordered_qty,unit_cost,line_amount,moq_applied
PO-20240729-001739,PO-20240729-001739-L01,SKU-00351,4,793076.0,3172304.0,1
PO-20240729-001782,PO-20240729-001782-L01,SKU-00354,10,4083499.0,40834990.0,5
PO-20240730-000085,PO-20240730-000085-L01,SKU-00020,4,1127217.0,4508868.0,1
PO-20240730-002935,PO-20240730-002935-L01,SKU-00553,4,1789370.0,7157480.0,2
PO-20240730-003005,PO-20240730-003005-L01,SKU-00564,5,365298.0,1826490.0,5
PO-20240730-003028,PO-20240730-003028-L01,SKU-00571,5,2882985.0,14414925.0,5
PO-20240730-003332,PO-20240730-003332-L01,SKU-00618,2,1470037.0,2940074.0,1
PO-20240730-004224,PO-20240730-004224-L01,SKU-00795,16,433383.0,6934128.0,1
PO-20240731-000408,PO-20240731-000408-L01,SKU-00080,4,86717.0,346868.0,1
PO-20240731-000415,PO-20240731-000415-L01,SKU-00081,10,155221.0,1552210.0,5
PO-20240731-000656,PO-20240731-000656-L01,SKU-00131,4,141435.0,565740.0,2
PO-20240731-001580,PO-20240731-001580-L01,SKU-00308,10,1365675.0,13656750.0,2
PO-20240731-003485,PO-20240731-003485-L01,SKU-00653,4,614553.0,2458212.0,2
PO-20240801-002779,PO-20240801-002779-L01,SKU-00527,4,1890198.0,7560792.0,1
PO-20240801-003163,PO-20240801-003163-L01,SKU-00587,20,510004.0,10200080.0,10
PO-20240801-003439,PO-20240801-003439-L01,SKU-00643,4,1415142.0,5660568.0,2
PO-20240801-003920,PO-20240801-003920-L01,SKU-00746,6,82206.0,493236.0,1
PO-20240802-001335,PO-20240802-001335-L01,SKU-00261,5,199874.0,999370.0,5
PO-20240802-001770,PO-20240802-001770-L01,SKU-00353,8,1326683.0,10613464.0,2
PO-20240802-002432,PO-20240802-002432-L01,SKU-00460,5,637719.0,3188595.0,5
PO-20240802-002460,PO-20240802-002460-L01,SKU-00467,4,379315.0,1517260.0,2
PO-20240802-002596,PO-20240802-002596-L01,SKU-00492,5,1872832.0,9364160.0,1
PO-20240802-003444,PO-20240802-003444-L01,SKU-00644,4,418693.0,1674772.0,2
PO-20240802-004039,PO-20240802-004039-L01,SKU-00769,4,374373.0,1497492.0,2
PO-20240803-000893,PO-20240803-000893-L01,SKU-00168,25,968883.0,24222075.0,5
PO-20240803-002911,PO-20240803-002911-L01,SKU-00546,2,125898.0,251796.0,1
PO-20240804-000211,PO-20240804-000211-L01,SKU-00049,2,456844.0,913688.0,1
PO-20240804-001754,PO-20240804-001754-L01,SKU-00352,40,1562846.0,62513840.0,10
PO-20240805-001026,PO-20240805-001026-L01,SKU-00196,30,4201030.0,126030900.0,10
PO-20240805-002625,PO-20240805-002625-L01,SKU-00495,3,604759.0,1814277.0,1
PO-20240805-003356,PO-20240805-003356-L01,SKU-00625,3,1280971.0,3842913.0,1
PO-20240805-003637,PO-20240805-003637-L01,SKU-00683,5,1452983.0,7264915.0,5
PO-20240806-000350,PO-20240806-000350-L01,SKU-00069,2,1378325.0,2756650.0,2
PO-20240806-000943,PO-20240806-000943-L01,SKU-00181,4,250616.0,1002464.0,2
PO-20240806-001626,PO-20240806-001626-L01,SKU-00323,4,2044459.0,8177836.0,2
PO-20240806-003796,PO-20240806-003796-L01,SKU-00719,4,1938273.0,7753092.0,2
PO-20240807-000060,PO-20240807-000060-L01,SKU-00015,30,3525791.0,105773730.0,10
PO-20240807-000146,PO-20240807-000146-L01,SKU-00033,4,46425.0,185700.0,2
PO-20240807-000963,PO-20240807-000963-L01,SKU-00185,6,60339.0,362034.0,1
PO-20240807-002954,PO-20240807-002954-L01,SKU-00554,10,894314.0,8943140.0,10
PO-20240808-000540,PO-20240808-000540-L01,SKU-00110,14,833689.0,11671646.0,2
PO-20240808-001436,PO-20240808-001436-L01,SKU-00282,18,1388631.0,24995358.0,2
PO-20240808-001488,PO-20240808-001488-L01,SKU-00291,12,3169321.0,38031852.0,2
PO-20240808-001506,PO-20240808-001506-L01,SKU-00296,4,182230.0,728920.0,2
PO-20240808-001857,PO-20240808-001857-L01,SKU-00370,6,96331.0,577986.0,2
PO-20240808-002711,PO-20240808-002711-L01,SKU-00509,18,349480.0,6290640.0,2
PO-20240809-000447,PO-20240809-000447-L01,SKU-00087,4,895320.0,3581280.0,1
PO-20240809-002104,PO-20240809-002104-L01,SKU-00400,3,720717.0,2162151.0,1
PO-20240809-002344,PO-20240809-002344-L01,SKU-00443,2,284389.0,568778.0,1
PO-20240809-003176,PO-20240809-003176-L01,SKU-00589,4,865288.0,3461152.0,2
PO-20240810-000907,PO-20240810-000907-L01,SKU-00170,5,1551487.0,7757435.0,5
PO-20240810-002572,PO-20240810-002572-L01,SKU-00487,67,3293743.0,220680781.0,1
PO-20240810-002620,PO-20240810-002620-L01,SKU-00494,11,557760.0,6135360.0,1
PO-20240810-002921,PO-20240810-002921-L01,SKU-00550,5,4266136.0,21330680.0,1
PO-20240810-003257,PO-20240810-003257-L01,SKU-00608,8,2830007.0,22640056.0,1
PO-20240810-003552,PO-20240810-003552-L01,SKU-00665,6,69711.0,418266.0,1
PO-20240811-001337,PO-20240811-001337-L01,SKU-00262,2,57006.0,114012.0,1
PO-20240811-003265,PO-20240811-003265-L01,SKU-00609,8,12457.0,99656.0,2
PO-20240812-001895,PO-20240812-001895-L01,SKU-00374,10,254104.0,2541040.0,1
PO-20240812-002526,PO-20240812-002526-L01,SKU-00480,10,1487283.0,14872830.0,5
PO-20240812-003521,PO-20240812-003521-L01,SKU-00661,3,62728.0,188184.0,1
PO-20240812-004229,PO-20240812-004229-L01,SKU-00796,3,745745.0,2237235.0,1
PO-20240813-002020,PO-20240813-002020-L01,SKU-00391,6,219137.0,1314822.0,2
PO-20240814-000279,PO-20240814-000279-L01,SKU-00060,5,116653.0,583265.0,5
PO-20240814-000426,PO-20240814-000426-L01,SKU-00082,5,330090.0,1650450.0,5
PO-20240814-001194,PO-20240814-001194-L01,SKU-00225,9,760643.0,6845787.0,1
PO-20240814-002542,PO-20240814-002542-L01,SKU-00483,5,1613363.0,8066815.0,1
PO-20240814-002900,PO-20240814-002900-L01,SKU-00545,4,70046.0,280184.0,2
PO-20240814-003679,PO-20240814-003679-L01,SKU-00693,35,2350897.0,82281395.0,5
PO-20240814-004058,PO-20240814-004058-L01,SKU-00775,5,275332.0,1376660.0,1
PO-20240815-002115,PO-20240815-002115-L01,SKU-00401,12,78910.0,946920.0,1
PO-20240815-003940,PO-20240815-003940-L01,SKU-00748,5,1202563.0,6012815.0,5
PO-20240816-001001,PO-20240816-001001-L01,SKU-00195,4,39439.0,157756.0,2
PO-20240816-001365,PO-20240816-001365-L01,SKU-00264,2,239616.0,479232.0,1
PO-20240816-001929,PO-20240816-001929-L01,SKU-00379,5,441580.0,2207900.0,5
PO-20240816-003875,PO-20240816-003875-L01,SKU-00734,27,757818.0,20461086.0,1
PO-20240817-003594,PO-20240817-003594-L01,SKU-00670,10,1052773.0,10527730.0,2
PO-20240818-000821,PO-20240818-000821-L01,SKU-00157,4,1953095.0,7812380.0,2
PO-20240818-002875,PO-20240818-002875-L01,SKU-00540,30,200460.0,6013800.0,10
PO-20240819-000305,PO-20240819-000305-L01,SKU-00062,30,85376.0,2561280.0,10
PO-20240819-002267,PO-20240819-002267-L01,SKU-00424,3,547667.0,1643001.0,1
PO-20240820-001598,PO-20240820-001598-L01,SKU-00311,3,1823906.0,5471718.0,1
PO-20240821-004084,PO-20240821-004084-L01,SKU-00780,3,434176.0,1302528.0,1
PO-20240822-000991,PO-20240822-000991-L01,SKU-00194,4,3561340.0,14245360.0,2
PO-20240822-001755,PO-20240822-001755-L01,SKU-00352,70,1550617.0,108543190.0,10
PO-20240822-001849,PO-20240822-001849-L01,SKU-00369,12,386381.0,4636572.0,1
PO-20240822-001979,PO-20240822-001979-L01,SKU-00382,10,1914447.0,19144470.0,5
PO-20240822-003563,PO-20240822-003563-L01,SKU-00666,10,872726.0,8727260.0,10
PO-20240823-001996,PO-20240823-001996-L01,SKU-00388,4,371604.0,1486416.0,1
PO-20240824-000957,PO-20240824-000957-L01,SKU-00184,8,1363797.0,10910376.0,2
PO-20240824-001041,PO-20240824-001041-L01,SKU-00199,4,1965625.0,7862500.0,1
PO-20240824-001078,PO-20240824-001078-L01,SKU-00204,4,116749.0,466996.0,2
PO-20240824-001211,PO-20240824-001211-L01,SKU-00229,5,327566.0,1637830.0,5
PO-20240824-001215,PO-20240824-001215-L01,SKU-00234,3,240094.0,720282.0,1
PO-20240824-002955,PO-20240824-002955-L01,SKU-00554,20,924963.0,18499260.0,10
PO-20240825-000035,PO-20240825-000035-L01,SKU-00011,2,592512.0,1185024.0,1
PO-20240826-002531,PO-20240826-002531-L01,SKU-00481,4,195263.0,781052.0,1
PO-20240826-003014,PO-20240826-003014-L01,SKU-00567,5,5557254.0,27786270.0,5
PO-20240826-004104,PO-20240826-004104-L01,SKU-00782,5,413799.0,2068995.0,1
PO-20240827-002621,PO-20240827-002621-L01,SKU-00494,9,582791.0,5245119.0,1
PO-20240827-002679,PO-20240827-002679-L01,SKU-00507,2,878948.0,1757896.0,1
PO-20240827-003199,PO-20240827-003199-L01,SKU-00592,20,543670.0,10873400.0,5
PO-20240828-000061,PO-20240828-000061-L01,SKU-00015,70,3536012.0,247520840.0,10
PO-20240828-000908,PO-20240828-000908-L01,SKU-00170,5,1470223.0,7351115.0,5
PO-20240828-001183,PO-20240828-001183-L01,SKU-00223,16,830959.0,13295344.0,2
PO-20240828-002259,PO-20240828-002259-L01,SKU-00423,30,5932.0,177960.0,10
PO-20240828-003319,PO-20240828-003319-L01,SKU-00617,20,676172.0,13523440.0,5
PO-20240828-003835,PO-20240828-003835-L01,SKU-00730,4,1306583.0,5226332.0,1
PO-20240829-001428,PO-20240829-001428-L01,SKU-00281,10,143941.0,1439410.0,2
PO-20240829-001636,PO-20240829-001636-L01,SKU-00327,2,374291.0,748582.0,2
PO-20240829-002712,PO-20240829-002712-L01,SKU-00509,16,337963.0,5407408.0,2
PO-20240829-002753,PO-20240829-002753-L01,SKU-00521,2,437922.0,875844.0,1
PO-20240830-000332,PO-20240830-000332-L01,SKU-00067,10,90916.0,909160.0,5
PO-20240830-000721,PO-20240830-000721-L01,SKU-00138,7,4304092.0,30128644.0,1
PO-20240830-001027,PO-20240830-001027-L01,SKU-00196,20,3986730.0,79734600.0,10
PO-20240830-001707,PO-20240830-001707-L01,SKU-00343,16,108524.0,1736384.0,1
PO-20240830-003680,PO-20240830-003680-L01,SKU-00693,20,2190368.0,43807360.0,5
PO-20240830-004204,PO-20240830-004204-L01,SKU-00793,10,954188.0,9541880.0,5
PO-20240831-002361,PO-20240831-002361-L01,SKU-00447,5,138390.0,691950.0,5
PO-20240831-003100,PO-20240831-003100-L01,SKU-00581,12,1440629.0,17287548.0,1
PO-20240831-003400,PO-20240831-003400-L01,SKU-00636,5,479715.0,2398575.0,5
PO-20240831-003941,PO-20240831-003941-L01,SKU-00748,5,1232631.0,6163155.0,5
PO-20240831-004153,PO-20240831-004153-L01,SKU-00784,16,2525282.0,40404512.0,2
PO-20240902-001125,PO-20240902-001125-L01,SKU-00214,30,1716200.0,51486000.0,10
PO-20240902-002786,PO-20240902-002786-L01,SKU-00529,5,23565.0,117825.0,5
PO-20240903-000062,PO-20240903-000062-L01,SKU-00015,340,3650074.0,1241025160.0,10
PO-20240903-000124,PO-20240903-000124-L01,SKU-00028,20,4712992.0,94259840.0,5
PO-20240903-000153,PO-20240903-000153-L01,SKU-00035,17,408376.0,6942392.0,1
PO-20240903-000351,PO-20240903-000351-L01,SKU-00069,18,1364449.0,24560082.0,2
PO-20240903-000480,PO-20240903-000480-L01,SKU-00097,40,33706.0,1348240.0,2
PO-20240903-000552,PO-20240903-000552-L01,SKU-00112,20,95540.0,1910800.0,5
PO-20240903-000657,PO-20240903-000657-L01,SKU-00131,18,153212.0,2757816.0,2
PO-20240903-000731,PO-20240903-000731-L01,SKU-00140,17,1636641.0,27822897.0,1
PO-20240903-000747,PO-20240903-000747-L01,SKU-00144,17,509636.0,8663812.0,1
PO-20240903-000783,PO-20240903-000783-L01,SKU-00151,24,1155033.0,27720792.0,2
PO-20240903-001156,PO-20240903-001156-L01,SKU-00220,17,6976060.0,118593020.0,1
PO-20240903-001212,PO-20240903-001212-L01,SKU-00229,25,319398.0,7984950.0,5
PO-20240903-001228,PO-20240903-001228-L01,SKU-00235,13,3812488.0,49562344.0,1
PO-20240903-001328,PO-20240903-001328-L01,SKU-00259,18,66470.0,1196460.0,2
PO-20240903-001338,PO-20240903-001338-L01,SKU-00262,17,59469.0,1010973.0,1
PO-20240903-001610,PO-20240903-001610-L01,SKU-00317,18,1243730.0,22387140.0,2
PO-20240903-001708,PO-20240903-001708-L01,SKU-00344,18,2043813.0,36788634.0,2
PO-20240903-002105,PO-20240903-002105-L01,SKU-00400,17,777234.0,13212978.0,1
PO-20240903-002124,PO-20240903-002124-L01,SKU-00402,125,1374695.0,171836875.0,5
PO-20240903-002280,PO-20240903-002280-L01,SKU-00429,17,12886.0,219062.0,1
PO-20240903-002376,PO-20240903-002376-L01,SKU-00452,18,532833.0,9590994.0,2
PO-20240903-002397,PO-20240903-002397-L01,SKU-00455,255,3600152.0,918038760.0,1
PO-20240903-002450,PO-20240903-002450-L01,SKU-00464,28,9228.0,258384.0,1
PO-20240903-002457,PO-20240903-002457-L01,SKU-00466,16,428733.0,6859728.0,1
PO-20240903-002472,PO-20240903-002472-L01,SKU-00470,18,338525.0,6093450.0,2
PO-20240903-002597,PO-20240903-002597-L01,SKU-00492,61,1849271.0,112805531.0,1
PO-20240903-002680,PO-20240903-002680-L01,SKU-00507,17,893572.0,15190724.0,1
PO-20240903-002978,PO-20240903-002978-L01,SKU-00557,3,120196.0,360588.0,1
PO-20240903-002987,PO-20240903-002987-L01,SKU-00561,18,3288571.0,59194278.0,2
PO-20240903-003287,PO-20240903-003287-L01,SKU-00612,17,2669534.0,45382078.0,1
PO-20240903-003364,PO-20240903-003364-L01,SKU-00626,30,6766479.0,202994370.0,10
PO-20240903-003955,PO-20240903-003955-L01,SKU-00749,10,22219.0,222190.0,5
PO-20240903-004002,PO-20240903-004002-L01,SKU-00761,18,404272.0,7276896.0,2
PO-20240903-004193,PO-20240903-004193-L01,SKU-00792,18,5784181.0,104115258.0,2
PO-20240904-000865,PO-20240904-000865-L01,SKU-00165,3,41101.0,123303.0,1
PO-20240904-001489,PO-20240904-001489-L01,SKU-00291,24,3391590.0,81398160.0,2
PO-20240904-001606,PO-20240904-001606-L01,SKU-00313,4,75835.0,303340.0,1
PO-20240904-002665,PO-20240904-002665-L01,SKU-00503,4,597400.0,2389600.0,2
PO-20240904-002828,PO-20240904-002828-L01,SKU-00536,20,375444.0,7508880.0,2
PO-20240905-000409,PO-20240905-000409-L01,SKU-00080,3,92299.0,276897.0,1
PO-20240905-001450,PO-20240905-001450-L01,SKU-00284,6,885819.0,5314914.0,2
PO-20240905-001771,PO-20240905-001771-L01,SKU-00353,4,1414082.0,5656328.0,2
PO-20240905-003771,PO-20240905-003771-L01,SKU-00710,12,5742578.0,68910936.0,1
PO-20240906-000382,PO-20240906-000382-L01,SKU-00072,24,1355225.0,32525400.0,1
PO-20240906-002644,PO-20240906-002644-L01,SKU-00497,20,55902.0,1118040.0,10
PO-20240906-003231,PO-20240906-003231-L01,SKU-00603,3,5999529.0,17998587.0,1
PO-20240906-003440,PO-20240906-003440-L01,SKU-00643,4,1376511.0,5506044.0,2
PO-20240906-003787,PO-20240906-003787-L01,SKU-00716,5,327959.0,1639795.0,5
PO-20240906-004047,PO-20240906-004047-L01,SKU-00771,4,326006.0,1304024.0,2
PO-20240907-001093,PO-20240907-001093-L01,SKU-00206,4,1304024.0,5216096.0,2
PO-20240907-001623,PO-20240907-001623-L01,SKU-00321,34,1540379.0,52372886.0,2
PO-20240907-002284,PO-20240907-002284-L01,SKU-00431,2,3777803.0,7555606.0,2
PO-20240908-000263,PO-20240908-000263-L01,SKU-00058,7,433809.0,3036663.0,1
PO-20240908-000989,PO-20240908-000989-L01,SKU-00193,2,2151516.0,4303032.0,2
PO-20240908-001236,PO-20240908-001236-L01,SKU-00238,4,1543813.0,6175252.0,1
PO-20240908-001366,PO-20240908-001366-L01,SKU-00264,2,229298.0,458596.0,1
PO-20240908-002965,PO-20240908-002965-L01,SKU-00555,5,1608078.0,8040390.0,5
PO-20240908-003266,PO-20240908-003266-L01,SKU-00609,4,12512.0,50048.0,2
PO-20240908-003842,PO-20240908-003842-L01,SKU-00731,5,1813570.0,9067850.0,5
PO-20240909-000983,PO-20240909-000983-L01,SKU-00192,4,961530.0,3846120.0,1
PO-20240909-001581,PO-20240909-001581-L01,SKU-00308,16,1385647.0,22170352.0,2
PO-20240909-001836,PO-20240909-001836-L01,SKU-00367,10,623345.0,6233450.0,5
PO-20240909-001960,PO-20240909-001960-L01,SKU-00380,38,6059031.0,230243178.0,1
PO-20240909-001991,PO-20240909-001991-L01,SKU-00387,4,336163.0,1344652.0,2
PO-20240910-001875,PO-20240910-001875-L01,SKU-00373,14,689191.0,9648674.0,2
PO-20240910-002021,PO-20240910-002021-L01,SKU-00391,4,225698.0,902792.0,2
PO-20240910-002486,PO-20240910-002486-L01,SKU-00472,2,465778.0,931556.0,2
PO-20240910-003891,PO-20240910-003891-L01,SKU-00736,2,522485.0,1044970.0,1
PO-20240910-003971,PO-20240910-003971-L01,SKU-00753,7,783130.0,5481910.0,1
PO-20240911-002138,PO-20240911-002138-L01,SKU-00406,2,225474.0,450948.0,1
PO-20240911-002981,PO-20240911-002981-L01,SKU-00558,4,381818.0,1527272.0,1
PO-20240912-000576,PO-20240912-000576-L01,SKU-00119,2,185929.0,371858.0,2
PO-20240912-001463,PO-20240912-001463-L01,SKU-00289,4,36560.0,146240.0,2
PO-20240912-003294,PO-20240912-003294-L01,SKU-00613,2,302424.0,604848.0,2
PO-20240912-004124,PO-20240912-004124-L01,SKU-00783,67,165216.0,11069472.0,1
PO-20240913-000111,PO-20240913-000111-L01,SKU-00025,35,543976.0,19039160.0,5
PO-20240913-000131,PO-20240913-000131-L01,SKU-00029,32,132421.0,4237472.0,1
PO-20240913-000981,PO-20240913-000981-L01,SKU-00191,34,3213027.0,109242918.0,2
PO-20240913-001206,PO-20240913-001206-L01,SKU-00228,34,69988.0,2379592.0,1
PO-20240913-001395,PO-20240913-001395-L01,SKU-00274,34,39660.0,1348440.0,1
PO-20240913-001495,PO-20240913-001495-L01,SKU-00292,34,714119.0,24280046.0,2
PO-20240913-001697,PO-20240913-001697-L01,SKU-00341,35,139058.0,4867030.0,5
PO-20240913-001808,PO-20240913-001808-L01,SKU-00360,34,1174973.0,39949082.0,1
PO-20240913-001813,PO-20240913-001813-L01,SKU-00361,4,2020403.0,8081612.0,2
PO-20240913-001969,PO-20240913-001969-L01,SKU-00381,34,1552747.0,52793398.0,2
PO-20240913-002034,PO-20240913-002034-L01,SKU-00393,4,162914.0,651656.0,1
PO-20240913-002310,PO-20240913-002310-L01,SKU-00438,34,33218.0,1129412.0,2
PO-20240913-002345,PO-20240913-002345-L01,SKU-00443,34,289724.0,9850616.0,1
PO-20240913-002848,PO-20240913-002848-L01,SKU-00539,34,2280033.0,77521122.0,2
PO-20240913-003200,PO-20240913-003200-L01,SKU-00592,60,569565.0,34173900.0,5
PO-20240913-003401,PO-20240913-003401-L01,SKU-00637,34,193012.0,6562408.0,2
PO-20240913-003486,PO-20240913-003486-L01,SKU-00653,6,584629.0,3507774.0,2
PO-20240913-003613,PO-20240913-003613-L01,SKU-00678,34,15387.0,523158.0,1
PO-20240914-002838,PO-20240914-002838-L01,SKU-00537,10,427837.0,4278370.0,10
PO-20240914-002956,PO-20240914-002956-L01,SKU-00554,30,954792.0,28643760.0,10
PO-20240915-001519,PO-20240915-001519-L01,SKU-00299,4,5070591.0,20282364.0,1
PO-20240915-002381,PO-20240915-002381-L01,SKU-00453,3,1135950.0,3407850.0,1
PO-20240915-002789,PO-20240915-002789-L01,SKU-00530,2,166063.0,332126.0,1
PO-20240915-003711,PO-20240915-003711-L01,SKU-00699,12,281034.0,3372408.0,2
PO-20240916-000170,PO-20240916-000170-L01,SKU-00038,6,1042516.0,6255096.0,2
PO-20240916-000369,PO-20240916-000369-L01,SKU-00070,8,1222951.0,9783608.0,1
PO-20240916-001102,PO-20240916-001102-L01,SKU-00209,4,197754.0,791016.0,2
PO-20240916-001306,PO-20240916-001306-L01,SKU-00255,2,651930.0,1303860.0,1
PO-20240916-001560,PO-20240916-001560-L01,SKU-00306,5,2618968.0,13094840.0,5
PO-20240916-001723,PO-20240916-001723-L01,SKU-00348,3,160156.0,480468.0,1
PO-20240917-000653,PO-20240917-000653-L01,SKU-00130,4,499417.0,1997668.0,1
PO-20240917-000697,PO-20240917-000697-L01,SKU-00136,4,2167493.0,8669972.0,1
PO-20240917-001289,PO-20240917-001289-L01,SKU-00245,17,191045.0,3247765.0,1
PO-20240917-001980,PO-20240917-001980-L01,SKU-00382,5,1864658.0,9323290.0,5
PO-20240918-000196,PO-20240918-000196-L01,SKU-00047,16,41957.0,671312.0,2
PO-20240918-000203,PO-20240918-000203-L01,SKU-00048,2,2028052.0,4056104.0,1
PO-20240918-000416,PO-20240918-000416-L01,SKU-00081,15,154736.0,2321040.0,5
PO-20240918-000455,PO-20240918-000455-L01,SKU-00092,15,5222949.0,78344235.0,1
PO-20240918-000565,PO-20240918-000565-L01,SKU-00117,16,1505871.0,24093936.0,2
PO-20240918-000630,PO-20240918-000630-L01,SKU-00126,14,88868.0,1244152.0,2
PO-20240918-000761,PO-20240918-000761-L01,SKU-00147,15,1609817.0,24147255.0,5
PO-20240918-000822,PO-20240918-000822-L01,SKU-00157,18,1953189.0,35157402.0,2
PO-20240918-000958,PO-20240918-000958-L01,SKU-00184,14,1466617.0,20532638.0,2
PO-20240918-001214,PO-20240918-001214-L01,SKU-00230,15,329152.0,4937280.0,1
PO-20240918-001624,PO-20240918-001624-L01,SKU-00321,96,1634090.0,156872640.0,2
PO-20240918-001648,PO-20240918-001648-L01,SKU-00331,15,1535442.0,23031630.0,5
PO-20240918-001684,PO-20240918-001684-L01,SKU-00338,16,292576.0,4681216.0,2
PO-20240918-001801,PO-20240918-001801-L01,SKU-00357,15,905997.0,13589955.0,1
PO-20240918-001825,PO-20240918-001825-L01,SKU-00363,16,2979942.0,47679072.0,2
PO-20240918-001988,PO-20240918-001988-L01,SKU-00386,16,144897.0,2318352.0,2
PO-20240918-002116,PO-20240918-002116-L01,SKU-00401,17,78347.0,1331899.0,1
PO-20240918-002333,PO-20240918-002333-L01,SKU-00441,10,891219.0,8912190.0,5
PO-20240918-002493,PO-20240918-002493-L01,SKU-00473,15,358425.0,5376375.0,5
PO-20240918-002532,PO-20240918-002532-L01,SKU-00481,15,208118.0,3121770.0,1
PO-20240918-002772,PO-20240918-002772-L01,SKU-00525,16,412733.0,6603728.0,2
PO-20240918-003211,PO-20240918-003211-L01,SKU-00597,16,37224.0,595584.0,2
PO-20240918-003238,PO-20240918-003238-L01,SKU-00605,6,2377637.0,14265822.0,2
PO-20240918-003507,PO-20240918-003507-L01,SKU-00658,15,1564072.0,23461080.0,1
PO-20240918-003714,PO-20240918-003714-L01,SKU-00700,15,1068878.0,16033170.0,1
PO-20240918-003760,PO-20240918-003760-L01,SKU-00707,14,1206578.0,16892092.0,2
PO-20240918-003792,PO-20240918-003792-L01,SKU-00718,14,3888852.0,54443928.0,2
PO-20240918-003832,PO-20240918-003832-L01,SKU-00729,10,3018547.0,30185470.0,5
PO-20240918-003962,PO-20240918-003962-L01,SKU-00752,15,3124705.0,46870575.0,1
PO-20240919-002810,PO-20240919-002810-L01,SKU-00534,4,52817.0,211268.0,2
PO-20240919-002988,PO-20240919-002988-L01,SKU-00562,4,338660.0,1354640.0,1
PO-20240920-002573,PO-20240920-002573-L01,SKU-00487,73,3285591.0,239848143.0,1
PO-20240920-003553,PO-20240920-003553-L01,SKU-00665,16,73357.0,1173712.0,1
PO-20240921-001896,PO-20240921-001896-L01,SKU-00374,3,242791.0,728373.0,1
PO-20240921-002749,PO-20240921-002749-L01,SKU-00519,4,7287.0,29148.0,2
PO-20240921-002876,PO-20240921-002876-L01,SKU-00540,30,202769.0,6083070.0,10
PO-20240921-003686,PO-20240921-003686-L01,SKU-00694,4,3114293.0,12457172.0,1
PO-20240921-004205,PO-20240921-004205-L01,SKU-00793,10,1018946.0,10189460.0,5
PO-20240922-000389,PO-20240922-000389-L01,SKU-00074,18,656784.0,11822112.0,2
PO-20240922-000472,PO-20240922-000472-L01,SKU-00096,6,105462.0,632772.0,1
PO-20240922-002031,PO-20240922-002031-L01,SKU-00392,10,178535.0,1785350.0,2
PO-20240922-004085,PO-20240922-004085-L01,SKU-00780,7,438258.0,3067806.0,1
PO-20240923-000622,PO-20240923-000622-L01,SKU-00124,5,465841.0,2329205.0,5
PO-20240923-002645,PO-20240923-002645-L01,SKU-00497,20,60458.0,1209160.0,10
PO-20240924-001065,PO-20240924-001065-L01,SKU-00203,4,2867447.0,11469788.0,2
PO-20240924-001098,PO-20240924-001098-L01,SKU-00208,2,71577.0,143154.0,1
PO-20240924-002004,PO-20240924-002004-L01,SKU-00389,8,568046.0,4544368.0,2
PO-20240924-002260,PO-20240924-002260-L01,SKU-00423,20,5785.0,115700.0,10
PO-20240924-003164,PO-20240924-003164-L01,SKU-00587,30,536097.0,16082910.0,10
PO-20240925-001682,PO-20240925-001682-L01,SKU-00337,10,1130681.0,11306810.0,1
PO-20240925-002527,PO-20240925-002527-L01,SKU-00480,20,1438682.0,28773640.0,5
PO-20240925-003527,PO-20240925-003527-L01,SKU-00662,4,250265.0,1001060.0,1
PO-20240925-004040,PO-20240925-004040-L01,SKU-00769,4,388509.0,1554036.0,2
PO-20240926-000722,PO-20240926-000722-L01,SKU-00138,6,3977237.0,23863422.0,1
PO-20240926-002098,PO-20240926-002098-L01,SKU-00397,10,1051952.0,10519520.0,2
PO-20240926-002190,PO-20240926-002190-L01,SKU-00415,4,2265667.0,9062668.0,2
PO-20240926-003416,PO-20240926-003416-L01,SKU-00639,4,4104590.0,16418360.0,2
PO-20240926-003876,PO-20240926-003876-L01,SKU-00734,8,748319.0,5986552.0,1
PO-20240926-004187,PO-20240926-004187-L01,SKU-00791,10,147090.0,1470900.0,5
PO-20240927-000728,PO-20240927-000728-L01,SKU-00139,2,2152320.0,4304640.0,2
PO-20240927-003595,PO-20240927-003595-L01,SKU-00670,6,1051350.0,6308100.0,2
PO-20240928-000095,PO-20240928-000095-L01,SKU-00022,28,1007268.0,28203504.0,2
PO-20240928-000114,PO-20240928-000114-L01,SKU-00026,27,1381712.0,37306224.0,1
PO-20240928-000528,PO-20240928-000528-L01,SKU-00109,30,298600.0,8958000.0,2
PO-20240928-000750,PO-20240928-000750-L01,SKU-00145,30,3274111.0,98223330.0,1
PO-20240928-000763,PO-20240928-000763-L01,SKU-00148,30,65026.0,1950780.0,1
PO-20240928-000802,PO-20240928-000802-L01,SKU-00155,6,132766.0,796596.0,1
PO-20240928-001290,PO-20240928-001290-L01,SKU-00245,148,187208.0,27706784.0,1
PO-20240928-001543,PO-20240928-001543-L01,SKU-00303,37,334406.0,12373022.0,1
PO-20240928-002420,PO-20240928-002420-L01,SKU-00458,30,30682.0,920460.0,2
PO-20240928-002579,PO-20240928-002579-L01,SKU-00488,28,490165.0,13724620.0,2
PO-20240928-003034,PO-20240928-003034-L01,SKU-00573,6,1118789.0,6712734.0,2
PO-20240928-003168,PO-20240928-003168-L01,SKU-00588,3,1174574.0,3523722.0,1
PO-20240928-003303,PO-20240928-003303-L01,SKU-00616,74,1424348.0,105401752.0,2
