receipt_id,po_id,po_line_id,sku,supplier,location,receipt_date,received_qty,unit_cost,total_cost,receipt_status
GR-20241204-000160,PO-20241031-000147,PO-20241031-000147-L01,SKU-00033,Maestranza Integral,CD Santiago,2024-12-04,4,46815.0,187260.0,received
GR-20241204-002550,PO-20240620-002309,PO-20240620-002309-L01,SKU-00437,Industrial Flow Partners,CD Santiago,2024-12-04,4,225858.0,903432.0,received
GR-20241205-000016,PO-20241117-000015,PO-20241117-000015-L01,SKU-00005,Hydroline Andina,CD Santiago,2024-12-05,5,891594.0,4457970.0,received
GR-20241205-000513,PO-20240922-000472,PO-20240922-000472-L01,SKU-00096,Tecfluid Norte,CD Santiago,2024-12-05,4,105462.0,421848.0,received
GR-20241205-001769,PO-20241117-001607,PO-20241117-001607-L01,SKU-00316,Hydroline Andina,CD Santiago,2024-12-05,5,377970.0,1889850.0,received
GR-20241205-002966,PO-20240627-002682,PO-20240627-002682-L01,SKU-00508,Pacific Seal Supply,CD Santiago,2024-12-05,4,1077931.0,4311724.0,received
GR-20241205-003211,PO-20241112-002898,PO-20241112-002898-L01,SKU-00544,Hydroline Andina,CD Santiago,2024-12-05,2,3534554.0,7069108.0,received
GR-20241205-004265,PO-20241117-003833,PO-20241117-003833-L01,SKU-00729,Hydroline Andina,CD Santiago,2024-12-05,10,3078596.0,30785960.0,received
GR-20241206-000282,PO-20240908-000263,PO-20240908-000263-L01,SKU-00058,Andes Motion,CD Santiago,2024-12-06,7,433809.0,3036663.0,received
GR-20241206-000376,PO-20240615-000349,PO-20240615-000349-L01,SKU-00069,Industrial Flow Partners,CD Santiago,2024-12-06,4,1424842.0,5699368.0,received
GR-20241206-000411,PO-20240720-000381,PO-20240720-000381-L01,SKU-00072,Industrial Flow Partners,CD Santiago,2024-12-06,16,1388931.0,22222896.0,received
GR-20241206-000591,PO-20240617-000545,PO-20240617-000545-L01,SKU-00111,Industrial Flow Partners,CD Santiago,2024-12-06,2,4294499.0,8588998.0,received
GR-20241206-001258,PO-20241117-001147,PO-20241117-001147-L01,SKU-00218,Hydroline Andina,CD Santiago,2024-12-06,4,638152.0,2552608.0,received
GR-20241206-001867,PO-20241117-001698,PO-20241117-001698-L01,SKU-00342,Hydroline Andina,CD Santiago,2024-12-06,6,1433904.0,8603424.0,received
GR-20241206-003631,PO-20240908-003266,PO-20240908-003266-L01,SKU-00609,Andes Motion,CD Santiago,2024-12-06,2,12512.0,25024.0,partial
GR-20241206-004238,PO-20241104-003809,PO-20241104-003809-L01,SKU-00723,Maestranza Integral,CD Santiago,2024-12-06,6,442067.0,2652402.0,received
GR-20241206-004446,PO-20241117-003998,PO-20241117-003998-L01,SKU-00760,Hydroline Andina,CD Santiago,2024-12-06,6,641140.0,3846840.0,received
GR-20241207-001595,PO-20241117-001453,PO-20241117-001453-L01,SKU-00284,Hydroline Andina,CD Santiago,2024-12-07,14,893500.0,12509000.0,received
GR-20241207-002607,PO-20240831-002361,PO-20240831-002361-L01,SKU-00447,Andes Motion,CD Santiago,2024-12-07,5,138390.0,691950.0,received
GR-20241207-003051,PO-20241001-002756,PO-20241001-002756-L01,SKU-00523,Andes Motion,CD Santiago,2024-12-07,2,2279116.0,4558232.0,partial
GR-20241207-003779,PO-20240703-003391,PO-20240703-003391-L01,SKU-00635,Industrial Flow Partners,CD Santiago,2024-12-07,2,515924.0,1031848.0,received
GR-20241207-004587,PO-20240912-004124,PO-20240912-004124-L01,SKU-00783,Andes Motion,CD Santiago,2024-12-07,67,165216.0,11069472.0,received
GR-20241208-001594,PO-20241114-001452,PO-20241114-001452-L01,SKU-00284,Hydroline Andina,CD Santiago,2024-12-08,12,863642.0,10363704.0,received
GR-20241208-001949,PO-20241117-001772,PO-20241117-001772-L01,SKU-00353,Hydroline Andina,CD Santiago,2024-12-08,8,1319427.0,10555416.0,received
GR-20241208-002267,PO-20241119-002056,PO-20241119-002056-L01,SKU-00394,Hydroline Andina,CD Santiago,2024-12-08,14,663150.0,9284100.0,received
GR-20241208-002621,PO-20240521-002372,PO-20240521-002372-L01,SKU-00449,Industrial Flow Partners,CD Santiago,2024-12-08,6,598409.0,3590454.0,received
GR-20241208-003067,PO-20241117-002769,PO-20241117-002769-L01,SKU-00524,Hydroline Andina,CD Santiago,2024-12-08,4,768015.0,3072060.0,received
GR-20241208-003517,PO-20241117-003165,PO-20241117-003165-L01,SKU-00587,Hydroline Andina,CD Santiago,2024-12-08,30,528775.0,15863250.0,received
GR-20241208-004139,PO-20241117-003721,PO-20241117-003721-L01,SKU-00701,Hydroline Andina,CD Santiago,2024-12-08,4,607936.0,2431744.0,received
GR-20241209-003957,PO-20240810-003552,PO-20240810-003552-L01,SKU-00665,Andes Motion,CD Santiago,2024-12-09,3,69711.0,209133.0,received
GR-20241209-004639,PO-20241118-004173,PO-20241118-004173-L01,SKU-00787,Hydroline Andina,CD Santiago,2024-12-09,5,403614.0,2018070.0,received
GR-20241210-001797,PO-20241117-001634,PO-20241117-001634-L01,SKU-00326,Hydroline Andina,CD Santiago,2024-12-10,6,1057114.0,6342684.0,received
GR-20241210-002210,PO-20241103-002006,PO-20241103-002006-L01,SKU-00390,Maestranza Integral,CD Santiago,2024-12-10,4,419976.0,1679904.0,received
GR-20241210-002419,PO-20240926-002190,PO-20240926-002190-L01,SKU-00415,Tecfluid Norte,CD Santiago,2024-12-10,2,2265667.0,4531334.0,received
GR-20241210-003293,PO-20240624-002972,PO-20240624-002972-L01,SKU-00556,Pacific Seal Supply,CD Santiago,2024-12-10,10,921933.0,9219330.0,received
GR-20241210-003807,PO-20241026-003417,PO-20241026-003417-L01,SKU-00639,Tecfluid Norte,CD Santiago,2024-12-10,4,4478215.0,17912860.0,received
GR-20241211-000111,PO-20240515-000102,PO-20240515-000102-L01,SKU-00023,Industrial Flow Partners,CD Santiago,2024-12-11,8,188918.0,1511344.0,received
GR-20241211-000598,PO-20240622-000551,PO-20240622-000551-L01,SKU-00112,Industrial Flow Partners,CD Santiago,2024-12-11,15,97925.0,1468875.0,received
GR-20241211-000604,PO-20241106-000556,PO-20241106-000556-L01,SKU-00115,Maestranza Integral,CD Santiago,2024-12-11,4,503167.0,2012668.0,received
GR-20241211-002903,PO-20241117-002623,PO-20241117-002623-L01,SKU-00494,Hydroline Andina,CD Santiago,2024-12-11,18,537031.0,9666558.0,received
GR-20241211-003092,PO-20241117-002790,PO-20241117-002790-L01,SKU-00530,Hydroline Andina,CD Santiago,2024-12-11,5,174287.0,871435.0,received
GR-20241211-003375,PO-20241021-003044,PO-20241021-003044-L01,SKU-00575,Tecfluid Norte,CD Santiago,2024-12-11,2,1785133.0,3570266.0,partial
GR-20241211-004035,PO-20241110-003623,PO-20241110-003623-L01,SKU-00680,Maestranza Integral,CD Santiago,2024-12-11,5,239436.0,1197180.0,received
GR-20241212-000398,PO-20241121-000371,PO-20241121-000371-L01,SKU-00070,Hydroline Andina,CD Santiago,2024-12-12,4,1182071.0,4728284.0,partial
GR-20241212-000851,PO-20240529-000782,PO-20240529-000782-L01,SKU-00151,Industrial Flow Partners,CD Santiago,2024-12-12,22,1110730.0,24436060.0,received
GR-20241212-001318,PO-20241117-001202,PO-20241117-001202-L01,SKU-00226,Hydroline Andina,CD Santiago,2024-12-12,6,584981.0,3509886.0,received
GR-20241212-001602,PO-20241127-001459,PO-20241127-001459-L01,SKU-00288,Hydroline Andina,CD Santiago,2024-12-12,10,1529866.0,15298660.0,received
GR-20241212-004129,PO-20241013-003712,PO-20241013-003712-L01,SKU-00699,Tecfluid Norte,CD Santiago,2024-12-12,32,288411.0,9229152.0,received
GR-20241213-001073,PO-20241117-000977,PO-20241117-000977-L01,SKU-00190,Hydroline Andina,CD Santiago,2024-12-13,5,1309376.0,6546880.0,received
GR-20241213-001128,PO-20241115-001029,PO-20241115-001029-L01,SKU-00196,Maestranza Integral,CD Santiago,2024-12-13,100,4107376.0,410737600.0,received
GR-20241213-001495,PO-20240908-001366,PO-20240908-001366-L01,SKU-00264,Andes Motion,CD Santiago,2024-12-13,2,229298.0,458596.0,received
GR-20241213-003563,PO-20241117-003205,PO-20241117-003205-L01,SKU-00593,Hydroline Andina,CD Santiago,2024-12-13,6,1335796.0,8014776.0,received
GR-20241214-000554,PO-20241127-000511,PO-20241127-000511-L01,SKU-00105,Hydroline Andina,CD Santiago,2024-12-14,10,921407.0,9214070.0,received
GR-20241214-002236,PO-20240728-002030,PO-20240728-002030-L01,SKU-00392,Pacific Seal Supply,CD Santiago,2024-12-14,6,191922.0,1151532.0,received
GR-20241214-004655,PO-20240926-004187,PO-20240926-004187-L01,SKU-00791,Andes Motion,CD Santiago,2024-12-14,10,147090.0,1470900.0,received
GR-20241215-000065,PO-20240718-000059,PO-20240718-000059-L01,SKU-00015,Industrial Flow Partners,CD Santiago,2024-12-15,30,3569480.0,107084400.0,received
GR-20241215-001009,PO-20241127-000920,PO-20241127-000920-L01,SKU-00174,Hydroline Andina,CD Santiago,2024-12-15,10,826540.0,8265400.0,received
GR-20241215-002462,PO-20241115-002228,PO-20241115-002228-L01,SKU-00420,Maestranza Integral,CD Santiago,2024-12-15,6,1578273.0,9469638.0,received
GR-20241215-003332,PO-20241115-003007,PO-20241115-003007-L01,SKU-00564,Maestranza Integral,CD Santiago,2024-12-15,25,375348.0,9383700.0,received
GR-20241215-003761,PO-20241127-003376,PO-20241127-003376-L01,SKU-00631,Hydroline Andina,CD Santiago,2024-12-15,10,76698.0,766980.0,received
GR-20241215-004329,PO-20241114-003892,PO-20241114-003892-L01,SKU-00736,Maestranza Integral,CD Santiago,2024-12-15,8,505824.0,4046592.0,received
GR-20241216-001138,PO-20240716-001038,PO-20240716-001038-L01,SKU-00198,Pacific Seal Supply,CD Santiago,2024-12-16,4,257077.0,1028308.0,received
GR-20241216-001570,PO-20241115-001430,PO-20241115-001430-L01,SKU-00281,Maestranza Integral,CD Santiago,2024-12-16,8,143266.0,1146128.0,received
GR-20241216-001982,PO-20241115-001802,PO-20241115-001802-L01,SKU-00358,Maestranza Integral,CD Santiago,2024-12-16,6,3337699.0,20026194.0,received
GR-20241216-003287,PO-20241115-002966,PO-20241115-002966-L01,SKU-00555,Maestranza Integral,CD Santiago,2024-12-16,5,1691478.0,8457390.0,received
GR-20241216-003747,PO-20240614-003363,PO-20240614-003363-L01,SKU-00626,Industrial Flow Partners,CD Santiago,2024-12-16,10,6578360.0,65783600.0,received
GR-20241217-000444,PO-20241115-000410,PO-20241115-000410-L01,SKU-00080,Maestranza Integral,CD Santiago,2024-12-17,6,85952.0,515712.0,received
GR-20241217-000626,PO-20241127-000578,PO-20241127-000578-L01,SKU-00121,Hydroline Andina,CD Santiago,2024-12-17,10,34899.0,348990.0,received
GR-20241217-000861,PO-20241115-000792,PO-20241115-000792-L01,SKU-00153,Maestranza Integral,CD Santiago,2024-12-17,6,14849.0,89094.0,received
GR-20241217-001430,PO-20241127-001307,PO-20241127-001307-L01,SKU-00255,Hydroline Andina,CD Santiago,2024-12-17,10,666309.0,6663090.0,received
GR-20241217-002867,PO-20241127-002589,PO-20241127-002589-L01,SKU-00491,Hydroline Andina,CD Santiago,2024-12-17,10,5125589.0,51255890.0,received
GR-20241217-003116,PO-20241127-002812,PO-20241127-002812-L01,SKU-00534,Hydroline Andina,CD Santiago,2024-12-17,8,53061.0,424488.0,received
GR-20241217-003901,PO-20241127-003503,PO-20241127-003503-L01,SKU-00657,Hydroline Andina,CD Santiago,2024-12-17,10,1976740.0,19767400.0,received
GR-20241217-004464,PO-20241115-004015,PO-20241115-004015-L01,SKU-00764,Maestranza Integral,CD Santiago,2024-12-17,5,843037.0,4215185.0,received
GR-20241218-000479,PO-20241105-000442,PO-20241105-000442-L01,SKU-00086,Maestranza Integral,CD Santiago,2024-12-18,4,530933.0,2123732.0,received
GR-20241218-000857,PO-20241115-000788,PO-20241115-000788-L01,SKU-00152,Maestranza Integral,CD Santiago,2024-12-18,6,362115.0,2172690.0,received
GR-20241218-001527,PO-20241127-001393,PO-20241127-001393-L01,SKU-00273,Hydroline Andina,CD Santiago,2024-12-18,10,131539.0,1315390.0,received
GR-20241218-002540,PO-20241115-002299,PO-20241115-002299-L01,SKU-00435,Maestranza Integral,CD Santiago,2024-12-18,6,948768.0,5692608.0,received
GR-20241218-003052,PO-20241001-002756,PO-20241001-002756-L01,SKU-00523,Andes Motion,CD Santiago,2024-12-18,1,2279116.0,2279116.0,received
GR-20241218-003248,PO-20241115-002930,PO-20241115-002930-L01,SKU-00552,Maestranza Integral,CD Santiago,2024-12-18,6,2220544.0,13323264.0,received
GR-20241218-003376,PO-20241021-003044,PO-20241021-003044-L01,SKU-00575,Tecfluid Norte,CD Santiago,2024-12-18,2,1785133.0,3570266.0,received
GR-20241218-003766,PO-20240623-003380,PO-20240623-003380-L01,SKU-00632,Pacific Seal Supply,CD Santiago,2024-12-18,4,4815886.0,19263544.0,received
GR-20241218-003809,PO-20241115-003419,PO-20241115-003419-L01,SKU-00640,Maestranza Integral,CD Santiago,2024-12-18,6,56289.0,337734.0,received
GR-20241219-000400,PO-20241127-000372,PO-20241127-000372-L01,SKU-00070,Hydroline Andina,CD Santiago,2024-12-19,94,1195013.0,112331222.0,received
GR-20241219-000827,PO-20240725-000760,PO-20240725-000760-L01,SKU-00147,Pacific Seal Supply,CD Santiago,2024-12-19,5,1648553.0,8242765.0,received
GR-20241219-001169,PO-20241115-001066,PO-20241115-001066-L01,SKU-00203,Maestranza Integral,CD Santiago,2024-12-19,6,2854627.0,17127762.0,received
GR-20241219-001800,PO-20241127-001637,PO-20241127-001637-L01,SKU-00327,Hydroline Andina,CD Santiago,2024-12-19,10,389142.0,3891420.0,received
GR-20241219-002268,PO-20241127-002057,PO-20241127-002057-L01,SKU-00394,Hydroline Andina,CD Santiago,2024-12-19,46,621676.0,28597096.0,received
GR-20241219-002314,PO-20241115-002100,PO-20241115-002100-L01,SKU-00398,Maestranza Integral,CD Santiago,2024-12-19,6,2208283.0,13249698.0,received
GR-20241219-002498,PO-20241111-002261,PO-20241111-002261-L01,SKU-00423,Maestranza Integral,CD Santiago,2024-12-19,40,5644.0,225760.0,received
GR-20241219-004036,PO-20241115-003624,PO-20241115-003624-L01,SKU-00680,Maestranza Integral,CD Santiago,2024-12-19,10,238085.0,2380850.0,received
GR-20241219-004060,PO-20241115-003646,PO-20241115-003646-L01,SKU-00688,Maestranza Integral,CD Santiago,2024-12-19,6,1085798.0,6514788.0,received
GR-20241219-004449,PO-20240704-004001,PO-20240704-004001-L01,SKU-00761,Industrial Flow Partners,CD Santiago,2024-12-19,2,396529.0,793058.0,received
GR-20241219-004628,PO-20241127-004162,PO-20241127-004162-L01,SKU-00786,Hydroline Andina,CD Santiago,2024-12-19,10,1399815.0,13998150.0,received
GR-20241220-000080,PO-20241006-000072,PO-20241006-000072-L01,SKU-00017,Andes Motion,CD Santiago,2024-12-20,4,168810.0,675240.0,received
GR-20241220-000399,PO-20241121-000371,PO-20241121-000371-L01,SKU-00070,Hydroline Andina,CD Santiago,2024-12-20,5,1182071.0,5910355.0,received
GR-20241220-000587,PO-20241027-000541,PO-20241027-000541-L01,SKU-00110,Tecfluid Norte,CD Santiago,2024-12-20,10,824339.0,8243390.0,received
GR-20241220-000784,PO-20240926-000722,PO-20240926-000722-L01,SKU-00138,Andes Motion,CD Santiago,2024-12-20,6,3977237.0,23863422.0,received
GR-20241220-001059,PO-20241115-000965,PO-20241115-000965-L01,SKU-00186,Maestranza Integral,CD Santiago,2024-12-20,6,1704519.0,10227114.0,received
GR-20241220-001888,PO-20241127-001716,PO-20241127-001716-L01,SKU-00347,Hydroline Andina,CD Santiago,2024-12-20,10,4062524.0,40625240.0,received
GR-20241220-001928,PO-20240608-001753,PO-20240608-001753-L01,SKU-00352,Industrial Flow Partners,CD Santiago,2024-12-20,10,1422309.0,14223090.0,partial
GR-20241220-002123,PO-20241115-001930,PO-20241115-001930-L01,SKU-00379,Maestranza Integral,CD Santiago,2024-12-20,10,484849.0,4848490.0,received
GR-20241220-003478,PO-20241016-003130,PO-20241016-003130-L01,SKU-00584,Tecfluid Norte,CD Santiago,2024-12-20,4,83675.0,334700.0,received
GR-20241220-003632,PO-20240908-003266,PO-20240908-003266-L01,SKU-00609,Andes Motion,CD Santiago,2024-12-20,2,12512.0,25024.0,received
GR-20241220-003967,PO-20240617-003562,PO-20240617-003562-L01,SKU-00666,Industrial Flow Partners,CD Santiago,2024-12-20,40,918967.0,36758680.0,received
GR-20241220-004053,PO-20241115-003641,PO-20241115-003641-L01,SKU-00687,Maestranza Integral,CD Santiago,2024-12-20,6,3130887.0,18785322.0,received
GR-20241220-004073,PO-20241115-003659,PO-20241115-003659-L01,SKU-00690,Maestranza Integral,CD Santiago,2024-12-20,6,1424439.0,8546634.0,received
GR-20241220-004554,PO-20241115-004093,PO-20241115-004093-L01,SKU-00781,Maestranza Integral,CD Santiago,2024-12-20,5,488975.0,2444875.0,received
GR-20241221-000500,PO-20241127-000461,PO-20241127-000461-L01,SKU-00095,Hydroline Andina,CD Santiago,2024-12-21,10,2693111.0,26931110.0,received
GR-20241221-000539,PO-20241101-000497,PO-20241101-000497-L01,SKU-00099,Tecfluid Norte,CD Santiago,2024-12-21,20,1944622.0,38892440.0,received
GR-20241221-000549,PO-20241127-000507,PO-20241127-000507-L01,SKU-00104,Hydroline Andina,CD Santiago,2024-12-21,10,542801.0,5428010.0,received
GR-20241221-002020,PO-20241027-001838,PO-20241027-001838-L01,SKU-00368,Tecfluid Norte,CD Santiago,2024-12-21,3,6094017.0,18282051.0,received
GR-20241221-002041,PO-20240530-001856,PO-20240530-001856-L01,SKU-00370,Industrial Flow Partners,CD Santiago,2024-12-21,4,100664.0,402656.0,received
GR-20241221-002227,PO-20241115-002022,PO-20241115-002022-L01,SKU-00391,Maestranza Integral,CD Santiago,2024-12-21,14,215751.0,3020514.0,received
GR-20241221-002409,PO-20241115-002182,PO-20241115-002182-L01,SKU-00414,Maestranza Integral,CD Santiago,2024-12-21,5,282833.0,1414165.0,received
GR-20241221-002648,PO-20240711-002395,PO-20240711-002395-L01,SKU-00455,Industrial Flow Partners,CD Santiago,2024-12-21,41,3361712.0,137830192.0,received
GR-20241221-003244,PO-20241031-002927,PO-20241031-002927-L01,SKU-00551,Tecfluid Norte,CD Santiago,2024-12-21,4,1318358.0,5273432.0,received
GR-20241221-003522,PO-20241029-003169,PO-20241029-003169-L01,SKU-00588,Tecfluid Norte,CD Santiago,2024-12-21,3,1130606.0,3391818.0,received
GR-20241221-003523,PO-20241105-003170,PO-20241105-003170-L01,SKU-00588,Tecfluid Norte,CD Santiago,2024-12-21,7,1221173.0,8548211.0,received
GR-20241221-004067,PO-20241115-003653,PO-20241115-003653-L01,SKU-00689,Maestranza Integral,CD Santiago,2024-12-21,6,12620.0,75720.0,received
GR-20241222-001739,PO-20241127-001582,PO-20241127-001582-L01,SKU-00308,Hydroline Andina,CD Santiago,2024-12-22,38,1334978.0,50729164.0,received
GR-20241222-003229,PO-20241115-002914,PO-20241115-002914-L01,SKU-00549,Maestranza Integral,CD Santiago,2024-12-22,6,280701.0,1684206.0,received
GR-20241222-004461,PO-20241115-004012,PO-20241115-004012-L01,SKU-00763,Maestranza Integral,CD Santiago,2024-12-22,6,493078.0,2958468.0,received
GR-20241222-004507,PO-20240704-004052,PO-20240704-004052-L01,SKU-00773,Industrial Flow Partners,CD Santiago,2024-12-22,2,853443.0,1706886.0,received
GR-20241223-000256,PO-20240619-000239,PO-20240619-000239-L01,SKU-00053,Industrial Flow Partners,CD Santiago,2024-12-23,1,23375.0,23375.0,partial
GR-20241223-001361,PO-20241115-001240,PO-20241115-001240-L01,SKU-00239,Maestranza Integral,CD Santiago,2024-12-23,6,523305.0,3139830.0,received
GR-20241223-002693,PO-20241102-002434,PO-20241102-002434-L01,SKU-00460,Tecfluid Norte,CD Santiago,2024-12-23,10,600494.0,6004940.0,received
GR-20241223-003591,PO-20241115-003232,PO-20241115-003232-L01,SKU-00603,Maestranza Integral,CD Santiago,2024-12-23,6,6357730.0,38146380.0,received
GR-20241223-003633,PO-20241018-003267,PO-20241018-003267-L01,SKU-00609,Andes Motion,CD Santiago,2024-12-23,10,12747.0,127470.0,received
GR-20241223-003739,PO-20241115-003355,PO-20241115-003355-L01,SKU-00624,Maestranza Integral,CD Santiago,2024-12-23,6,68757.0,412542.0,received
GR-20241223-003839,PO-20241115-003446,PO-20241115-003446-L01,SKU-00645,Maestranza Integral,CD Santiago,2024-12-23,6,6977901.0,41867406.0,received
GR-20241224-000468,PO-20241115-000433,PO-20241115-000433-L01,SKU-00083,Maestranza Integral,CD Santiago,2024-12-24,6,142463.0,854778.0,received
GR-20241224-001685,PO-20241105-001533,PO-20241105-001533-L01,SKU-00302,Tecfluid Norte,CD Santiago,2024-12-24,7,352392.0,2466744.0,received
GR-20241224-003446,PO-20241115-003102,PO-20241115-003102-L01,SKU-00581,Maestranza Integral,CD Santiago,2024-12-24,8,1567407.0,12539256.0,received
GR-20241224-003492,PO-20241027-003141,PO-20241027-003141-L01,SKU-00585,Tecfluid Norte,CD Santiago,2024-12-24,5,1867110.0,9335550.0,received
GR-20241224-004516,PO-20241115-004059,PO-20241115-004059-L01,SKU-00775,Maestranza Integral,CD Santiago,2024-12-24,5,269115.0,1345575.0,received
GR-20241225-000084,PO-20241125-000076,PO-20241125-000076-L01,SKU-00019,Maestranza Integral,CD Santiago,2024-12-25,12,1964033.0,23568396.0,received
GR-20241225-000272,PO-20241008-000253,PO-20241008-000253-L01,SKU-00056,Andes Motion,CD Santiago,2024-12-25,3,619816.0,1859448.0,received
GR-20241225-002088,PO-20241124-001898,PO-20241124-001898-L01,SKU-00374,Maestranza Integral,CD Santiago,2024-12-25,4,249827.0,999308.0,received
GR-20241225-003493,PO-20241105-003142,PO-20241105-003142-L01,SKU-00585,Tecfluid Norte,CD Santiago,2024-12-25,6,1934951.0,11609706.0,received
GR-20241225-003855,PO-20241105-003460,PO-20241105-003460-L01,SKU-00650,Tecfluid Norte,CD Santiago,2024-12-25,15,70948.0,1064220.0,received
GR-20241225-004239,PO-20241125-003810,PO-20241125-003810-L01,SKU-00723,Maestranza Integral,CD Santiago,2024-12-25,12,409521.0,4914252.0,received
GR-20241226-000275,PO-20241118-000256,PO-20241118-000256-L01,SKU-00057,Maestranza Integral,CD Santiago,2024-12-26,4,784032.0,3136128.0,received
GR-20241226-000480,PO-20241125-000443,PO-20241125-000443-L01,SKU-00086,Maestranza Integral,CD Santiago,2024-12-26,12,562180.0,6746160.0,received
GR-20241226-000605,PO-20241125-000557,PO-20241125-000557-L01,SKU-00115,Maestranza Integral,CD Santiago,2024-12-26,12,487341.0,5848092.0,received
GR-20241226-000707,PO-20241115-000654,PO-20241115-000654-L01,SKU-00130,Maestranza Integral,CD Santiago,2024-12-26,6,500815.0,3004890.0,received
GR-20241226-001347,PO-20241115-001229,PO-20241115-001229-L01,SKU-00235,Maestranza Integral,CD Santiago,2024-12-26,16,4013157.0,64210512.0,received
GR-20241226-003363,PO-20240928-003034,PO-20240928-003034-L01,SKU-00573,Andes Motion,CD Santiago,2024-12-26,6,1118789.0,6712734.0,received
GR-20241226-003968,PO-20240822-003563,PO-20240822-003563-L01,SKU-00666,Industrial Flow Partners,CD Santiago,2024-12-26,10,872726.0,8727260.0,received
GR-20241227-001546,PO-20241125-001408,PO-20241125-001408-L01,SKU-00275,Maestranza Integral,CD Santiago,2024-12-27,32,1436647.0,45972704.0,received
GR-20241227-001654,PO-20241105-001507,PO-20241105-001507-L01,SKU-00296,Tecfluid Norte,CD Santiago,2024-12-27,8,173973.0,1391784.0,received
GR-20241228-000674,PO-20241018-000623,PO-20241018-000623-L01,SKU-00124,Tecfluid Norte,CD Santiago,2024-12-28,5,504194.0,2520970.0,received
GR-20241228-000808,PO-20240530-000745,PO-20240530-000745-L01,SKU-00144,Industrial Flow Partners,CD Santiago,2024-12-28,2,517722.0,1035444.0,received
GR-20241228-000928,PO-20241105-000848,PO-20241105-000848-L01,SKU-00163,Tecfluid Norte,CD Santiago,2024-12-28,10,44325.0,443250.0,received
GR-20241228-001545,PO-20241122-001407,PO-20241122-001407-L01,SKU-00275,Maestranza Integral,CD Santiago,2024-12-28,10,1564836.0,15648360.0,received
GR-20241228-002211,PO-20241115-002007,PO-20241115-002007-L01,SKU-00390,Maestranza Integral,CD Santiago,2024-12-28,6,428178.0,2569068.0,received
GR-20241228-002960,PO-20241014-002676,PO-20241014-002676-L01,SKU-00506,Andes Motion,CD Santiago,2024-12-28,3,15125.0,45375.0,received
GR-20241228-004225,PO-20240806-003796,PO-20240806-003796-L01,SKU-00719,Pacific Seal Supply,CD Santiago,2024-12-28,4,1938273.0,7753092.0,received
GR-20241229-000545,PO-20241105-000503,PO-20241105-000503-L01,SKU-00103,Tecfluid Norte,CD Santiago,2024-12-29,7,70880.0,496160.0,received
GR-20241229-000675,PO-20241105-000624,PO-20241105-000624-L01,SKU-00124,Tecfluid Norte,CD Santiago,2024-12-29,25,480853.0,12021325.0,received
GR-20241229-002179,PO-20241125-001982,PO-20241125-001982-L01,SKU-00383,Maestranza Integral,CD Santiago,2024-12-29,12,1215002.0,14580024.0,received
GR-20241229-002508,PO-20241015-002270,PO-20241015-002270-L01,SKU-00425,Andes Motion,CD Santiago,2024-12-29,4,227396.0,909584.0,received
GR-20241229-003304,PO-20241125-002982,PO-20241125-002982-L01,SKU-00558,Maestranza Integral,CD Santiago,2024-12-29,21,366666.0,7699986.0,received
GR-20241229-003930,PO-20241105-003528,PO-20241105-003528-L01,SKU-00662,Tecfluid Norte,CD Santiago,2024-12-29,7,247528.0,1732696.0,received
GR-20241229-004357,PO-20241105-003916,PO-20241105-003916-L01,SKU-00745,Tecfluid Norte,CD Santiago,2024-12-29,6,1284758.0,7708548.0,received
GR-20241230-000818,PO-20241111-000753,PO-20241111-000753-L01,SKU-00146,Tecfluid Norte,CD Santiago,2024-12-30,2,151319.0,302638.0,partial
GR-20241230-001353,PO-20241125-001233,PO-20241125-001233-L01,SKU-00237,Maestranza Integral,CD Santiago,2024-12-30,12,57219.0,686628.0,received
GR-20241230-002694,PO-20241105-002435,PO-20241105-002435-L01,SKU-00460,Tecfluid Norte,CD Santiago,2024-12-30,30,618830.0,18564900.0,received
GR-20241230-003279,PO-20241207-002958,PO-20241207-002958-L01,SKU-00554,Hydroline Andina,CD Santiago,2024-12-30,20,958193.0,19163860.0,received
GR-20241230-003983,PO-20241021-003577,PO-20241021-003577-L01,SKU-00667,Andes Motion,CD Santiago,2024-12-30,2,447885.0,895770.0,partial
GR-20241231-000840,PO-20241125-000772,PO-20241125-000772-L01,SKU-00149,Maestranza Integral,CD Santiago,2024-12-31,12,2665606.0,31987272.0,received
GR-20241231-001210,PO-20241125-001103,PO-20241125-001103-L01,SKU-00209,Maestranza Integral,CD Santiago,2024-12-31,12,189981.0,2279772.0,received
GR-20241231-002567,PO-20241125-002324,PO-20241125-002324-L01,SKU-00440,Maestranza Integral,CD Santiago,2024-12-31,40,3476593.0,139063720.0,received
GR-20241231-002712,PO-20241018-002452,PO-20241018-002452-L01,SKU-00465,Andes Motion,CD Santiago,2024-12-31,10,491424.0,4914240.0,received
GR-20241231-002874,PO-20240802-002596,PO-20240802-002596-L01,SKU-00492,Industrial Flow Partners,CD Santiago,2024-12-31,5,1872832.0,9364160.0,received
GR-20241231-003389,PO-20241105-003055,PO-20241105-003055-L01,SKU-00578,Tecfluid Norte,CD Santiago,2024-12-31,8,83252.0,666016.0,received
GR-20241231-003690,PO-20241105-003320,PO-20241105-003320-L01,SKU-00617,Tecfluid Norte,CD Santiago,2024-12-31,35,734712.0,25714920.0,received
