date,sku,location,quantity,unit_price,total_amount
2024-06-26,SKU-00308,CD Santiago,1,1247098.0,1247098.0
2024-06-26,SKU-00312,Lima,1,3119443.0,3119443.0
2024-06-26,SKU-00331,Copiapó,1,533493.0,533493.0
2024-06-26,SKU-00362,Concepción,1,5114682.0,5114682.0
2024-06-26,SKU-00362,Copiapó,1,5114682.0,5114682.0
2024-06-26,SKU-00362,Santiago,1,5114682.0,5114682.0
2024-06-26,SKU-00374,Lima,1,107573.0,107573.0
2024-06-26,SKU-00380,Antofagasta,1,290533.0,290533.0
2024-06-26,SKU-00396,Concepción,1,1117255.0,1117255.0
2024-06-26,SKU-00402,Lima,1,274621.0,274621.0
2024-06-26,SKU-00456,Antofagasta,1,602060.0,602060.0
2024-06-26,SKU-00524,Concepción,1,4697748.0,4697748.0
2024-06-26,SKU-00529,Santiago,1,213772.0,213772.0
2024-06-26,SKU-00554,Antofagasta,3,430092.0,1290276.0
2024-06-26,SKU-00554,Copiapó,1,430092.0,430092.0
2024-06-26,SKU-00554,Santiago,1,430092.0,430092.0
2024-06-26,SKU-00555,Lima,1,3928765.0,3928765.0
2024-06-26,SKU-00567,Copiapó,1,368827.0,368827.0
2024-06-26,SKU-00579,Santiago,1,1320690.0,1320690.0
2024-06-26,SKU-00585,Santiago,1,894603.0,894603.0
2024-06-26,SKU-00587,CD Santiago,1,4774760.0,4774760.0
2024-06-26,SKU-00588,Lima,1,2332520.0,2332520.0
2024-06-26,SKU-00624,Copiapó,1,2772032.0,2772032.0
2024-06-26,SKU-00629,CD Santiago,1,1975217.0,1975217.0
2024-06-26,SKU-00666,CD Santiago,1,478756.0,478756.0
2024-06-26,SKU-00692,Lima,2,687003.0,1374006.0
2024-06-26,SKU-00733,Antofagasta,1,1320378.0,1320378.0
2024-06-26,SKU-00734,Lima,1,309890.0,309890.0
2024-06-26,SKU-00748,Copiapó,1,2195577.0,2195577.0
2024-06-26,SKU-00775,Concepción,1,1523948.0,1523948.0
2024-06-26,SKU-00783,Antofagasta,1,4035137.0,4035137.0
2024-06-26,SKU-00783,CD Santiago,1,4035137.0,4035137.0
2024-06-26,SKU-00783,Lima,1,4035137.0,4035137.0
2024-06-26,SKU-00784,Concepción,1,705973.0,705973.0
2024-06-26,SKU-00784,Santiago,1,705973.0,705973.0
2024-06-27,SKU-00015,Copiapó,1,2132041.0,2132041.0
2024-06-27,SKU-00015,Lima,1,2132041.0,2132041.0
2024-06-27,SKU-00020,Antofagasta,1,116661.0,116661.0
2024-06-27,SKU-00020,Concepción,1,116661.0,116661.0
2024-06-27,SKU-00025,CD Santiago,1,555465.0,555465.0
2024-06-27,SKU-00028,Copiapó,1,1031471.0,1031471.0
2024-06-27,SKU-00031,CD Santiago,1,4798389.0,4798389.0
2024-06-27,SKU-00051,CD Santiago,1,52592.0,52592.0
2024-06-27,SKU-00060,Lima,1,1004302.0,1004302.0
2024-06-27,SKU-00062,Antofagasta,2,18217.0,36434.0
2024-06-27,SKU-00072,CD Santiago,1,370281.0,370281.0
2024-06-27,SKU-00072,Copiapó,1,370281.0,370281.0
2024-06-27,SKU-00072,Lima,1,370281.0,370281.0
2024-06-27,SKU-00099,Antofagasta,1,2117240.0,2117240.0
2024-06-27,SKU-00099,Concepción,1,2117240.0,2117240.0
2024-06-27,SKU-00106,Copiapó,1,27610.0,27610.0
2024-06-27,SKU-00126,Concepción,1,157997.0,157997.0
2024-06-27,SKU-00134,Santiago,1,73932.0,73932.0
2024-06-27,SKU-00135,CD Santiago,1,3988682.0,3988682.0
2024-06-27,SKU-00155,Concepción,1,1922306.0,1922306.0
2024-06-27,SKU-00168,Antofagasta,1,427356.0,427356.0
2024-06-27,SKU-00168,Copiapó,1,427356.0,427356.0
2024-06-27,SKU-00168,Lima,1,427356.0,427356.0
2024-06-27,SKU-00170,Lima,1,419156.0,419156.0
2024-06-27,SKU-00195,Antofagasta,1,1486131.0,1486131.0
2024-06-27,SKU-00240,Concepción,1,3119096.0,3119096.0
2024-06-27,SKU-00257,Copiapó,1,3430970.0,3430970.0
2024-06-27,SKU-00291,CD Santiago,1,11911.0,11911.0
2024-06-27,SKU-00291,Santiago,1,11911.0,11911.0
2024-06-27,SKU-00331,Antofagasta,1,533493.0,533493.0
2024-06-27,SKU-00351,Lima,1,243414.0,243414.0
2024-06-27,SKU-00354,CD Santiago,1,655213.0,655213.0
2024-06-27,SKU-00362,Copiapó,1,5114682.0,5114682.0
2024-06-27,SKU-00396,Concepción,1,1117255.0,1117255.0
2024-06-27,SKU-00397,Lima,1,662145.0,662145.0
2024-06-27,SKU-00402,Santiago,1,274621.0,274621.0
2024-06-27,SKU-00415,Antofagasta,1,4868836.0,4868836.0
2024-06-27,SKU-00419,Copiapó,1,130597.0,130597.0
2024-06-27,SKU-00423,Copiapó,1,103519.0,103519.0
2024-06-27,SKU-00430,Lima,1,462619.0,462619.0
2024-06-27,SKU-00497,CD Santiago,1,595134.0,595134.0
2024-06-27,SKU-00536,Lima,1,3253618.0,3253618.0
2024-06-27,SKU-00579,Antofagasta,1,1320690.0,1320690.0
2024-06-27,SKU-00581,CD Santiago,1,4934824.0,4934824.0
2024-06-27,SKU-00585,Lima,1,894603.0,894603.0
2024-06-27,SKU-00605,Lima,1,43368.0,43368.0
2024-06-27,SKU-00635,Antofagasta,1,40511.0,40511.0
2024-06-27,SKU-00653,Antofagasta,1,392276.0,392276.0
2024-06-27,SKU-00667,Antofagasta,1,2482381.0,2482381.0
2024-06-27,SKU-00682,CD Santiago,1,124754.0,124754.0
2024-06-27,SKU-00682,Santiago,1,124754.0,124754.0
2024-06-27,SKU-00713,Antofagasta,1,4059808.0,4059808.0
2024-06-27,SKU-00728,Lima,1,2299820.0,2299820.0
2024-06-27,SKU-00733,Copiapó,1,1320378.0,1320378.0
2024-06-27,SKU-00777,Santiago,3,2283587.0,6850761.0
2024-06-27,SKU-00783,Lima,1,4035137.0,4035137.0
2024-06-27,SKU-00784,Concepción,1,705973.0,705973.0
2024-06-27,SKU-00784,Lima,1,705973.0,705973.0
2024-06-28,SKU-00015,Santiago,1,2132041.0,2132041.0
2024-06-28,SKU-00031,Copiapó,1,4798389.0,4798389.0
2024-06-28,SKU-00034,CD Santiago,1,423031.0,423031.0
2024-06-28,SKU-00060,Antofagasta,1,1004302.0,1004302.0
2024-06-28,SKU-00068,Antofagasta,1,3417655.0,3417655.0
2024-06-28,SKU-00072,CD Santiago,1,370281.0,370281.0
2024-06-28,SKU-00083,CD Santiago,1,1175485.0,1175485.0
2024-06-28,SKU-00099,Santiago,1,2117240.0,2117240.0
2024-06-28,SKU-00113,Concepción,1,519072.0,519072.0
2024-06-28,SKU-00122,Santiago,1,1460779.0,1460779.0
2024-06-28,SKU-00124,Concepción,1,2423386.0,2423386.0
2024-06-28,SKU-00127,CD Santiago,1,3503947.0,3503947.0
2024-06-28,SKU-00128,Santiago,1,3500676.0,3500676.0
2024-06-28,SKU-00195,Antofagasta,1,1486131.0,1486131.0
2024-06-28,SKU-00241,Lima,1,115738.0,115738.0
2024-06-28,SKU-00291,Lima,3,11911.0,35733.0
2024-06-28,SKU-00298,Antofagasta,1,935392.0,935392.0
2024-06-28,SKU-00374,Copiapó,1,107573.0,107573.0
2024-06-28,SKU-00403,Antofagasta,1,5260514.0,5260514.0
2024-06-28,SKU-00423,Antofagasta,1,103519.0,103519.0
2024-06-28,SKU-00434,CD Santiago,1,2289812.0,2289812.0
2024-06-28,SKU-00483,CD Santiago,1,80192.0,80192.0
2024-06-28,SKU-00487,Copiapó,1,25558.0,25558.0
2024-06-28,SKU-00524,Concepción,2,4697748.0,9395496.0
2024-06-28,SKU-00551,Lima,1,43590.0,43590.0
2024-06-28,SKU-00563,CD Santiago,1,283300.0,283300.0
2024-06-28,SKU-00579,Lima,1,1320690.0,1320690.0
2024-06-28,SKU-00581,Copiapó,1,4934824.0,4934824.0
2024-06-28,SKU-00583,Lima,1,967804.0,967804.0
2024-06-28,SKU-00587,Lima,1,4774760.0,4774760.0
2024-06-28,SKU-00666,Lima,1,478756.0,478756.0
2024-06-28,SKU-00672,Lima,1,3205376.0,3205376.0
2024-06-28,SKU-00769,Copiapó,1,1605770.0,1605770.0
2024-06-28,SKU-00784,Antofagasta,1,705973.0,705973.0
2024-06-28,SKU-00784,Concepción,1,705973.0,705973.0
2024-06-28,SKU-00784,Copiapó,1,705973.0,705973.0
2024-07-01,SKU-00015,Concepción,1,2132041.0,2132041.0
2024-07-01,SKU-00015,Santiago,1,2132041.0,2132041.0
2024-07-01,SKU-00068,Antofagasta,1,3417655.0,3417655.0
2024-07-01,SKU-00070,Santiago,1,2235271.0,2235271.0
2024-07-01,SKU-00072,Antofagasta,1,370281.0,370281.0
2024-07-01,SKU-00082,CD Santiago,1,240180.0,240180.0
2024-07-01,SKU-00099,Lima,1,2117240.0,2117240.0
2024-07-01,SKU-00105,Concepción,1,3354101.0,3354101.0
2024-07-01,SKU-00106,Lima,1,27610.0,27610.0
2024-07-01,SKU-00106,Santiago,1,27610.0,27610.0
2024-07-01,SKU-00112,CD Santiago,1,560495.0,560495.0
2024-07-01,SKU-00118,Copiapó,1,2336534.0,2336534.0
2024-07-01,SKU-00125,Copiapó,1,417905.0,417905.0
2024-07-01,SKU-00133,Antofagasta,1,1070135.0,1070135.0
2024-07-01,SKU-00134,Antofagasta,1,73932.0,73932.0
2024-07-01,SKU-00138,CD Santiago,1,16099.0,16099.0
2024-07-01,SKU-00156,Santiago,1,744553.0,744553.0
2024-07-01,SKU-00157,Copiapó,1,6623460.0,6623460.0
2024-07-01,SKU-00170,Antofagasta,1,419156.0,419156.0
2024-07-01,SKU-00200,Concepción,1,5674652.0,5674652.0
2024-07-01,SKU-00214,Antofagasta,1,1913059.0,1913059.0
2024-07-01,SKU-00214,CD Santiago,1,1913059.0,1913059.0
2024-07-01,SKU-00291,CD Santiago,1,11911.0,11911.0
2024-07-01,SKU-00291,Santiago,1,11911.0,11911.0
2024-07-01,SKU-00308,Antofagasta,1,1247098.0,1247098.0
2024-07-01,SKU-00308,Santiago,1,1247098.0,1247098.0
2024-07-01,SKU-00331,Copiapó,1,533493.0,533493.0
2024-07-01,SKU-00335,Antofagasta,1,4189622.0,4189622.0
2024-07-01,SKU-00367,Santiago,1,5039210.0,5039210.0
2024-07-01,SKU-00387,Lima,1,276126.0,276126.0
2024-07-01,SKU-00397,Concepción,1,662145.0,662145.0
2024-07-01,SKU-00397,Lima,1,662145.0,662145.0
2024-07-01,SKU-00409,Antofagasta,1,876122.0,876122.0
2024-07-01,SKU-00416,Copiapó,1,280742.0,280742.0
2024-07-01,SKU-00423,Antofagasta,1,103519.0,103519.0
2024-07-01,SKU-00423,CD Santiago,1,103519.0,103519.0
2024-07-01,SKU-00423,Concepción,1,103519.0,103519.0
2024-07-01,SKU-00423,Copiapó,1,103519.0,103519.0
2024-07-01,SKU-00430,Santiago,1,462619.0,462619.0
2024-07-01,SKU-00448,CD Santiago,2,6201220.0,12402440.0
2024-07-01,SKU-00474,Concepción,1,1377198.0,1377198.0
2024-07-01,SKU-00494,CD Santiago,1,1845909.0,1845909.0
2024-07-01,SKU-00524,Lima,3,4697748.0,14093244.0
2024-07-01,SKU-00540,Concepción,1,1483767.0,1483767.0
2024-07-01,SKU-00554,Antofagasta,1,430092.0,430092.0
2024-07-01,SKU-00587,Lima,1,4774760.0,4774760.0
2024-07-01,SKU-00621,Concepción,1,899283.0,899283.0
2024-07-01,SKU-00665,CD Santiago,1,1560085.0,1560085.0
2024-07-01,SKU-00676,Lima,1,175206.0,175206.0
2024-07-01,SKU-00729,CD Santiago,1,2182214.0,2182214.0
2024-07-01,SKU-00731,Santiago,1,2078812.0,2078812.0
2024-07-01,SKU-00748,Santiago,1,2195577.0,2195577.0
2024-07-01,SKU-00777,Lima,1,2283587.0,2283587.0
2024-07-01,SKU-00784,Antofagasta,1,705973.0,705973.0
2024-07-01,SKU-00784,Copiapó,1,705973.0,705973.0
2024-07-01,SKU-00798,CD Santiago,1,2426854.0,2426854.0
2024-07-02,SKU-00031,CD Santiago,1,4798389.0,4798389.0
2024-07-02,SKU-00031,Concepción,1,4798389.0,4798389.0
2024-07-02,SKU-00031,Copiapó,1,4798389.0,4798389.0
2024-07-02,SKU-00070,Santiago,1,2235271.0,2235271.0
2024-07-02,SKU-00072,Antofagasta,1,370281.0,370281.0
2024-07-02,SKU-00072,CD Santiago,1,370281.0,370281.0
2024-07-02,SKU-00072,Concepción,1,370281.0,370281.0
2024-07-02,SKU-00072,Santiago,1,370281.0,370281.0
2024-07-02,SKU-00099,Concepción,1,2117240.0,2117240.0
2024-07-02,SKU-00099,Lima,1,2117240.0,2117240.0
2024-07-02,SKU-00106,Antofagasta,1,27610.0,27610.0
2024-07-02,SKU-00106,Copiapó,1,27610.0,27610.0
2024-07-02,SKU-00118,Antofagasta,2,2336534.0,4673068.0
2024-07-02,SKU-00122,CD Santiago,1,1460779.0,1460779.0
2024-07-02,SKU-00127,CD Santiago,1,3503947.0,3503947.0
2024-07-02,SKU-00134,CD Santiago,1,73932.0,73932.0
2024-07-02,SKU-00134,Santiago,1,73932.0,73932.0
2024-07-02,SKU-00137,Concepción,1,101506.0,101506.0
2024-07-02,SKU-00147,Concepción,1,830428.0,830428.0
2024-07-02,SKU-00156,CD Santiago,1,744553.0,744553.0
2024-07-02,SKU-00156,Copiapó,1,744553.0,744553.0
2024-07-02,SKU-00159,Copiapó,1,18683.0,18683.0
2024-07-02,SKU-00176,Copiapó,1,938419.0,938419.0
2024-07-02,SKU-00186,Copiapó,1,476311.0,476311.0
2024-07-02,SKU-00190,Lima,1,1702277.0,1702277.0
2024-07-02,SKU-00210,CD Santiago,1,845086.0,845086.0
2024-07-02,SKU-00214,CD Santiago,1,1913059.0,1913059.0
2024-07-02,SKU-00214,Concepción,1,1913059.0,1913059.0
2024-07-02,SKU-00223,Copiapó,1,1370782.0,1370782.0
2024-07-02,SKU-00241,CD Santiago,1,115738.0,115738.0
2024-07-02,SKU-00270,Concepción,1,79240.0,79240.0
2024-07-02,SKU-00291,Antofagasta,1,11911.0,11911.0
2024-07-02,SKU-00321,Antofagasta,1,707238.0,707238.0
2024-07-02,SKU-00346,Antofagasta,1,1800434.0,1800434.0
2024-07-02,SKU-00362,Concepción,1,5114682.0,5114682.0
2024-07-02,SKU-00367,Lima,1,5039210.0,5039210.0
2024-07-02,SKU-00382,Antofagasta,1,156399.0,156399.0
2024-07-02,SKU-00382,Lima,1,156399.0,156399.0
2024-07-02,SKU-00392,CD Santiago,1,1390120.0,1390120.0
2024-07-02,SKU-00397,Antofagasta,1,662145.0,662145.0
2024-07-02,SKU-00412,CD Santiago,1,464039.0,464039.0
2024-07-02,SKU-00423,Concepción,1,103519.0,103519.0
2024-07-02,SKU-00423,Santiago,1,103519.0,103519.0
2024-07-02,SKU-00436,Santiago,1,514824.0,514824.0
2024-07-02,SKU-00456,Copiapó,1,602060.0,602060.0
2024-07-02,SKU-00464,Santiago,1,945317.0,945317.0
2024-07-02,SKU-00470,Lima,1,1211410.0,1211410.0
2024-07-02,SKU-00487,Concepción,1,25558.0,25558.0
2024-07-02,SKU-00494,Concepción,1,1845909.0,1845909.0
2024-07-02,SKU-00494,Lima,1,1845909.0,1845909.0
2024-07-02,SKU-00536,Antofagasta,3,3133347.0,9400041.0
2024-07-02,SKU-00554,Santiago,1,430092.0,430092.0
2024-07-02,SKU-00556,Antofagasta,1,3100160.0,3100160.0
2024-07-02,SKU-00579,Antofagasta,1,1320690.0,1320690.0
2024-07-02,SKU-00590,CD Santiago,1,313626.0,313626.0
2024-07-02,SKU-00613,Copiapó,1,897239.0,897239.0
2024-07-02,SKU-00616,CD Santiago,1,2422681.0,2422681.0
2024-07-02,SKU-00617,CD Santiago,1,1067996.0,1067996.0
2024-07-02,SKU-00618,Concepción,1,122442.0,122442.0
2024-07-02,SKU-00641,Antofagasta,1,254762.0,254762.0
2024-07-02,SKU-00650,CD Santiago,1,66988.0,66988.0
2024-07-02,SKU-00651,CD Santiago,1,223516.0,223516.0
2024-07-02,SKU-00653,CD Santiago,1,392276.0,392276.0
2024-07-02,SKU-00665,Copiapó,1,1560085.0,1560085.0
2024-07-02,SKU-00666,Copiapó,1,478756.0,478756.0
2024-07-02,SKU-00713,Santiago,1,4059808.0,4059808.0
2024-07-02,SKU-00769,Concepción,1,1605770.0,1605770.0
2024-07-02,SKU-00777,Copiapó,1,2283587.0,2283587.0
2024-07-02,SKU-00783,CD Santiago,1,4035137.0,4035137.0
2024-07-02,SKU-00795,Copiapó,1,107716.0,107716.0
2024-07-03,SKU-00034,Concepción,1,423031.0,423031.0
2024-07-03,SKU-00056,Lima,1,2663542.0,2663542.0
2024-07-03,SKU-00067,CD Santiago,1,165589.0,165589.0
2024-07-03,SKU-00070,Santiago,1,2235271.0,2235271.0
2024-07-03,SKU-00097,Santiago,1,1561766.0,1561766.0
2024-07-03,SKU-00099,Concepción,1,2117240.0,2117240.0
2024-07-03,SKU-00108,Santiago,1,618630.0,618630.0
2024-07-03,SKU-00112,CD Santiago,1,560495.0,560495.0
2024-07-03,SKU-00116,Lima,1,10902.0,10902.0
2024-07-03,SKU-00118,Santiago,1,2336534.0,2336534.0
2024-07-03,SKU-00124,Antofagasta,1,2423386.0,2423386.0
2024-07-03,SKU-00135,Santiago,1,3988682.0,3988682.0
2024-07-03,SKU-00198,Copiapó,1,765206.0,765206.0
2024-07-03,SKU-00214,Antofagasta,1,1913059.0,1913059.0
2024-07-03,SKU-00214,Copiapó,1,1913059.0,1913059.0
2024-07-03,SKU-00241,CD Santiago,1,115738.0,115738.0
2024-07-03,SKU-00287,Antofagasta,1,1980397.0,1980397.0
2024-07-03,SKU-00291,Antofagasta,1,11911.0,11911.0
2024-07-03,SKU-00308,Copiapó,1,1247098.0,1247098.0
2024-07-03,SKU-00337,Lima,1,120281.0,120281.0
2024-07-03,SKU-00340,CD Santiago,1,819075.0,819075.0
2024-07-03,SKU-00354,Antofagasta,1,655213.0,655213.0
2024-07-03,SKU-00362,Antofagasta,1,5114682.0,5114682.0
2024-07-03,SKU-00374,Lima,1,107573.0,107573.0
2024-07-03,SKU-00375,CD Santiago,1,23476.0,23476.0
2024-07-03,SKU-00402,Lima,2,274621.0,549242.0
2024-07-03,SKU-00416,Lima,1,280742.0,280742.0
2024-07-03,SKU-00494,Lima,1,1845909.0,1845909.0
2024-07-03,SKU-00503,CD Santiago,1,201224.0,201224.0
2024-07-03,SKU-00503,Copiapó,1,201224.0,201224.0
2024-07-03,SKU-00540,Concepción,1,1483767.0,1483767.0
2024-07-03,SKU-00579,Antofagasta,1,1320690.0,1320690.0
2024-07-03,SKU-00582,Concepción,1,1186056.0,1186056.0
2024-07-03,SKU-00585,Antofagasta,1,894603.0,894603.0
2024-07-03,SKU-00594,Antofagasta,1,144887.0,144887.0
2024-07-03,SKU-00594,Lima,1,144887.0,144887.0
2024-07-03,SKU-00617,Concepción,1,1067996.0,1067996.0
2024-07-03,SKU-00641,Santiago,1,254762.0,254762.0
2024-07-03,SKU-00643,Antofagasta,1,4179696.0,4179696.0
2024-07-03,SKU-00665,Copiapó,1,1560085.0,1560085.0
2024-07-03,SKU-00666,Copiapó,1,478756.0,478756.0
2024-07-03,SKU-00666,Lima,1,478756.0,478756.0
2024-07-03,SKU-00675,Santiago,1,60146.0,60146.0
2024-07-03,SKU-00679,Concepción,1,5216684.0,5216684.0
2024-07-03,SKU-00682,Concepción,1,124754.0,124754.0
2024-07-03,SKU-00683,Santiago,1,6293771.0,6293771.0
2024-07-03,SKU-00727,Santiago,1,164552.0,164552.0
2024-07-03,SKU-00769,Copiapó,2,1605770.0,3211540.0
2024-07-03,SKU-00775,Concepción,1,1523948.0,1523948.0
2024-07-03,SKU-00783,CD Santiago,1,4035137.0,4035137.0
2024-07-03,SKU-00784,Lima,1,705973.0,705973.0
2024-07-04,SKU-00009,Copiapó,1,3061409.0,3061409.0
2024-07-04,SKU-00021,Copiapó,1,497028.0,497028.0
2024-07-04,SKU-00041,Concepción,1,793292.0,793292.0
2024-07-04,SKU-00051,CD Santiago,1,52592.0,52592.0
2024-07-04,SKU-00051,Santiago,1,52592.0,52592.0
2024-07-04,SKU-00056,Concepción,1,2663542.0,2663542.0
2024-07-04,SKU-00072,CD Santiago,1,370281.0,370281.0
2024-07-04,SKU-00072,Concepción,1,370281.0,370281.0
2024-07-04,SKU-00087,CD Santiago,1,1409580.0,1409580.0
2024-07-04,SKU-00099,Concepción,1,2117240.0,2117240.0
2024-07-04,SKU-00099,Santiago,2,2117240.0,4234480.0
2024-07-04,SKU-00106,Concepción,1,27610.0,27610.0
2024-07-04,SKU-00168,CD Santiago,1,427356.0,427356.0
2024-07-04,SKU-00168,Copiapó,1,427356.0,427356.0
2024-07-04,SKU-00179,Antofagasta,1,614573.0,614573.0
2024-07-04,SKU-00198,Concepción,1,765206.0,765206.0
2024-07-04,SKU-00214,Antofagasta,1,1913059.0,1913059.0
2024-07-04,SKU-00214,Santiago,1,1913059.0,1913059.0
2024-07-04,SKU-00233,Copiapó,1,155362.0,155362.0
2024-07-04,SKU-00241,CD Santiago,1,115738.0,115738.0
2024-07-04,SKU-00241,Lima,1,115738.0,115738.0
2024-07-04,SKU-00243,Concepción,1,4876229.0,4876229.0
2024-07-04,SKU-00254,Copiapó,1,1836408.0,1836408.0
2024-07-04,SKU-00281,Lima,1,88087.0,88087.0
2024-07-04,SKU-00291,Antofagasta,1,11911.0,11911.0
2024-07-04,SKU-00295,Copiapó,1,437045.0,437045.0
2024-07-04,SKU-00308,Antofagasta,1,1247098.0,1247098.0
2024-07-04,SKU-00308,Santiago,1,1247098.0,1247098.0
2024-07-04,SKU-00312,Antofagasta,1,3119443.0,3119443.0
2024-07-04,SKU-00313,Concepción,1,469826.0,469826.0
2024-07-04,SKU-00331,Concepción,1,533493.0,533493.0
2024-07-04,SKU-00352,Santiago,1,163668.0,163668.0
2024-07-04,SKU-00357,Copiapó,1,1504799.0,1504799.0
2024-07-04,SKU-00362,Concepción,1,5114682.0,5114682.0
2024-07-04,SKU-00401,CD Santiago,1,545008.0,545008.0
2024-07-04,SKU-00418,Santiago,1,366751.0,366751.0
2024-07-04,SKU-00423,CD Santiago,1,103519.0,103519.0
2024-07-04,SKU-00425,CD Santiago,1,5051370.0,5051370.0
2024-07-04,SKU-00480,Copiapó,1,5381358.0,5381358.0
2024-07-04,SKU-00489,Concepción,1,3871716.0,3871716.0
2024-07-04,SKU-00493,Lima,1,117045.0,117045.0
2024-07-04,SKU-00498,Concepción,1,57412.0,57412.0
2024-07-04,SKU-00536,CD Santiago,1,3253618.0,3253618.0
2024-07-04,SKU-00540,Concepción,1,1483767.0,1483767.0
2024-07-04,SKU-00567,CD Santiago,1,368827.0,368827.0
2024-07-04,SKU-00579,Santiago,1,1320690.0,1320690.0
2024-07-04,SKU-00583,Santiago,1,967804.0,967804.0
2024-07-04,SKU-00605,Lima,1,38193.0,38193.0
2024-07-04,SKU-00611,Antofagasta,1,2942454.0,2942454.0
2024-07-04,SKU-00616,Santiago,1,2422681.0,2422681.0
2024-07-04,SKU-00622,Santiago,1,4379433.0,4379433.0
2024-07-04,SKU-00641,Antofagasta,1,254762.0,254762.0
2024-07-04,SKU-00643,CD Santiago,1,4179696.0,4179696.0
2024-07-04,SKU-00659,Santiago,1,2551032.0,2551032.0
2024-07-04,SKU-00666,Santiago,1,478756.0,478756.0
2024-07-04,SKU-00677,Concepción,1,84770.0,84770.0
2024-07-04,SKU-00692,Copiapó,1,687003.0,687003.0
2024-07-04,SKU-00713,Antofagasta,1,4059808.0,4059808.0
2024-07-04,SKU-00734,Copiapó,1,309890.0,309890.0
2024-07-04,SKU-00783,Lima,1,4035137.0,4035137.0
2024-07-04,SKU-00784,Concepción,1,705973.0,705973.0
2024-07-04,SKU-00798,CD Santiago,1,2426854.0,2426854.0
2024-07-05,SKU-00015,Santiago,1,2132041.0,2132041.0
2024-07-05,SKU-00083,Lima,1,1175485.0,1175485.0
2024-07-05,SKU-00087,Santiago,1,1409580.0,1409580.0
2024-07-05,SKU-00099,Lima,1,2117240.0,2117240.0
2024-07-05,SKU-00113,CD Santiago,1,519072.0,519072.0
2024-07-05,SKU-00134,CD Santiago,1,73932.0,73932.0
2024-07-05,SKU-00134,Lima,1,73932.0,73932.0
2024-07-05,SKU-00168,Antofagasta,1,427356.0,427356.0
2024-07-05,SKU-00168,CD Santiago,1,427356.0,427356.0
2024-07-05,SKU-00198,CD Santiago,1,765206.0,765206.0
2024-07-05,SKU-00214,Antofagasta,1,1913059.0,1913059.0
2024-07-05,SKU-00218,Concepción,1,170981.0,170981.0
2024-07-05,SKU-00240,Concepción,1,3119096.0,3119096.0
2024-07-05,SKU-00241,Concepción,1,115738.0,115738.0
2024-07-05,SKU-00263,Copiapó,1,620875.0,620875.0
2024-07-05,SKU-00291,Antofagasta,1,11911.0,11911.0
2024-07-05,SKU-00291,CD Santiago,1,11911.0,11911.0
2024-07-05,SKU-00299,Lima,1,3777648.0,3777648.0
2024-07-05,SKU-00321,Antofagasta,1,707238.0,707238.0
2024-07-05,SKU-00335,Concepción,1,4189622.0,4189622.0
2024-07-05,SKU-00339,Antofagasta,1,24041.0,24041.0
2024-07-05,SKU-00374,Antofagasta,1,107573.0,107573.0
2024-07-05,SKU-00380,Santiago,1,290533.0,290533.0
2024-07-05,SKU-00394,CD Santiago,1,456423.0,456423.0
2024-07-05,SKU-00396,Antofagasta,1,1117255.0,1117255.0
2024-07-05,SKU-00397,Concepción,1,662145.0,662145.0
2024-07-05,SKU-00402,Santiago,1,274621.0,274621.0
2024-07-05,SKU-00416,Antofagasta,1,280742.0,280742.0
2024-07-05,SKU-00425,CD Santiago,1,5051370.0,5051370.0
2024-07-05,SKU-00509,Lima,1,1479767.0,1479767.0
2024-07-05,SKU-00540,CD Santiago,1,1483767.0,1483767.0
2024-07-05,SKU-00541,Antofagasta,1,542169.0,542169.0
2024-07-05,SKU-00587,Concepción,1,4774760.0,4774760.0
2024-07-05,SKU-00590,Lima,1,313626.0,313626.0
2024-07-05,SKU-00605,Lima,1,38193.0,38193.0
2024-07-05,SKU-00618,Concepción,1,122442.0,122442.0
2024-07-05,SKU-00629,CD Santiago,1,1975217.0,1975217.0
2024-07-05,SKU-00666,Antofagasta,1,478756.0,478756.0
2024-07-05,SKU-00704,CD Santiago,1,20049.0,20049.0
2024-07-05,SKU-00716,Santiago,1,2503511.0,2503511.0
2024-07-05,SKU-00727,Concepción,1,164552.0,164552.0
2024-07-05,SKU-00734,Concepción,1,309890.0,309890.0
2024-07-05,SKU-00749,Santiago,1,290923.0,290923.0
2024-07-05,SKU-00762,Antofagasta,1,2852525.0,2852525.0
2024-07-05,SKU-00765,Lima,1,913836.0,913836.0
2024-07-05,SKU-00777,Concepción,1,2283587.0,2283587.0
2024-07-05,SKU-00783,Lima,1,4035137.0,4035137.0
2024-07-08,SKU-00015,Lima,1,2132041.0,2132041.0
2024-07-08,SKU-00024,Santiago,1,2105239.0,2105239.0
2024-07-08,SKU-00060,Concepción,1,1004302.0,1004302.0
2024-07-08,SKU-00062,CD Santiago,1,18217.0,18217.0
2024-07-08,SKU-00062,Copiapó,1,18217.0,18217.0
2024-07-08,SKU-00068,Lima,1,3417655.0,3417655.0
2024-07-08,SKU-00072,Copiapó,1,370281.0,370281.0
2024-07-08,SKU-00099,Antofagasta,1,2117240.0,2117240.0
2024-07-08,SKU-00106,Concepción,1,27610.0,27610.0
2024-07-08,SKU-00106,Copiapó,1,27610.0,27610.0
2024-07-08,SKU-00118,Santiago,1,2336534.0,2336534.0
2024-07-08,SKU-00124,Antofagasta,1,2423386.0,2423386.0
2024-07-08,SKU-00134,CD Santiago,1,73932.0,73932.0
